p1,p2,p3,p4,Recall1,Recall2,r1,r2,r3,r4,r5,r6,rl1,rl2,rl3,rl4,rl5,rl6,d1,d2,d3,d4,d5,d6,t1,t2,t3,t4,t5,t6,a11,a12,a13,a14,a15,a16,a17,a18,a19,a21,a22,a23,a24,a25,a26,a27,a28,a29,bp1,bp2,bp3,bp4,bp5,bp6,u1,u2,u3,u4,u5,u6,e11,e12,e13,e14,e10,e21,e22,e23,e24,e20,e31,e32,e33,e34,e30,e41,e42,e43,e44,e40,e51,e52,e53,e54,e50,e61,e62,e63,e64,e60,M1,M2,M3,M4,M5,SM0,SM1,SM2,SM3,SM4,SM5,SM6,attend,sth,Gender,zip,yob,Income,married,kids,residence,retake,Sex,single_married,homeowner,children,Social_Channels,Passion,OcshnerBE,FAC1_1,FAC2_1,FAC3_1,age,HHIncome,neighborhood_income,neighborhood_age,neighborhood_edu,neighborhood_pop
90,76,81,62,0,1,64,65,74,76,72,61,52,66,63,70,74,84,56,61,73,81,80,73,62,50,63,84,61,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,67,51,67,98,49,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,3,12,10,9,1,0,0,0,0,0,0,0,1,1,38801,1942,7,3,0,1,1,1,0,1,0,0,77.25,75.6,-0.01510641699313003,0.5762774621191309,1.179838289226965,81,7,60141,35.9,3318,29680
100,100,60,0,1,0,75,85,50,50,50,50,0,0,0,0,0,0,75,85,50,0,0,0,75,90,60,50,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,100,65,50,50,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,17,17,7,6,0,1,1,0,0,0,0,0,0,1,21921,1983,7,1,0,1,1,1,1,1,0,2,65,30,-0.9797305726128048,0.2300318706563372,-0.4067262761534786,40,7,80999,39.4,5707,45081
100,80,95,90,1,1,50,30,30,80,81,80,0,0,0,90,90,90,90,50,20,100,90,80,90,70,70,80,80,80,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,83,0,0,80,70,71,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,17,17,17,17,12,0,1,0,1,0,0,0,8,1,2,70131,1980,7,1,1,1,1,2,1,1,1,2,91.25,86,0.23058041415320724,1.2944168358183588,0.97621184936135,43,7,60157,40.9,4136,25749
68,40,53,9,1,1,81,19,7,77,71,33,20,1,1,51,51,1,68,1,1,70,61,3,78,49,4,62,66,10,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,81,1,2,61,71,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,3,0,3,4,1,0,0,0,1,0,0,0,4,0,1,70130,1979,7,5,0,1,2,1,0,1,0,1,42.5,64.2,0.033549507838446777,-1.6714618628080262,1.553770901754554,44,7,78674,38.3,3217,13202
85,95,20,80,1,1,80,80,75,50,40,40,20,20,20,90,50,50,80,75,60,11,10,10,60,60,60,30,12,11,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,60,60,60,70,28,25,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,4,0,1,1,1,0,0,0,0,0,0,0,0,1,70506,1971,7,1,0,1,4,1,1,1,0,0,70,50.2,-0.5020618529395513,-0.33472413120663963,-0.06458943689622679,52,7,53426,35.4,6976,39926
100,92,82,92,1,1,63,54,19,63,98,20,13,12,12,52,100,20,46,31,11,53,100,20,52,51,4,63,99,22,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,74,72,32,74,100,23,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,11,2,0,17,17,1,0,0,0,0,0,0,2,1,2,70452,1943,7,1,0,1,1,2,1,1,0,0,91.5,61,-0.3756320302399755,-1.7147573304080563,3.013884709833953,80,7,63435,44.3,1882,13281
100,100,100,100,1,1,97,72,52,77,62,54,87,50,48,50,46,52,82,40,49,46,40,46,67,59,38,51,52,51,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,100,71,36,97,51,47,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,16,16,16,17,0,1,0,1,0,0,0,2,0,1,11756,1972,7,1,0,1,1,1,1,1,0,2,100,64.2,-0.11551275849592528,0.5499344665705287,0.11029614621496392,51,7,141442,42.2,5803,42459
70,60,60,41,1,1,2,2,3,75,38,32,2,1,2,75,40,40,1,1,0,41,2,3,1,1,1,60,50,52,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,3,3,2,71,20,22,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,17,9,10,14,17,1,0,0,0,0,0,0,7,1,1,70420,1958,7,1,0,1,3,1,1,1,0,0,57.75,64.4,0.08248974604501934,-0.16756341128784613,-0.3337925117757359,65,7,76722,39.4,1575,8391
100,80,80,65,0,1,75,75,40,100,80,40,0,0,0,60,10,0,85,100,30,100,40,21,91,100,30,100,5,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,81,100,30,100,67,33,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,17,5,17,17,17,0,1,1,0,0,0,1,0,0,1,73096,1981,7,1,2,2,1,1,1,0,2,3,81.25,92,1.0871126437645278,-0.8629188998636975,0.04276338900801152,42,7,54740,25.7,1792,14107
100,97,94,15,1,1,51,50,50,98,43,10,5,5,6,95,97,0,9,26,4,99,4,5,12,7,12,98,4,4,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,38,6,5,100,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,4,17,17,17,0,1,0,0,0,1,0,0,0,1,70453,1968,7,1,2,1,1,1,1,1,2,2,76.5,98,1.332032140877241,-1.607844064345162,0.07396156569386136,55,7,68348,48.6,98,1235
72,71,69,68,1,1,17,15,14,82,78,19,11,8,13,8,13,11,95,5,7,100,9,14,62,67,67,100,81,72,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,34,34,34,100,35,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8,1,1,11,11,1,0,0,0,0,0,0,4,1,1,70462,1970,7,1,0,1,2,1,1,1,0,0,70,78,0.6897765991064762,-0.14001465493593318,-0.27061976584638453,53,7,55081,47.4,653,4884
90,68,50,71,1,1,90,63,39,88,76,67,0,0,0,47,0,0,85,68,68,73,0,0,94,65,61,86,68,60,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,89,63,52,93,24,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,2,0,15,12,0,0,0,1,0,0,0,6,1,1,39056,1983,7,1,2,1,2,1,1,1,2,1,69.75,77.4,0.6828545764969945,-0.03744717803870803,-0.6041063373858387,40,7,71667,37.1,5180,27760
100,100,99,99,0,1,9,12,11,99,15,16,5,3,2,100,18,15,6,4,7,98,5,4,96,94,7,99,100,100,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,36,37,53,100,7,7,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,17,17,2,17,0,1,1,1,0,0,1,0,1,2,30306,1963,7,1,0,1,1,2,1,1,0,4,99.5,99.2,1.3723416950784395,-0.2790745117110004,-0.7329921743972623,60,7,120679,38.3,7877,24493
85,70,70,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,75,75,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,37,33,19,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12,17,17,17,8,0,1,0,0,0,0,0,0,0,1,80817,1976,7,1,0,1,1,1,1,1,0,1,73.75,6.6,-1.6730705573738274,-0.5837618795876979,-0.7088611176517263,47,7,80425,31.2,4212,31132
90,100,80,76,1,1,31,24,12,96,40,40,13,7,5,96,46,13,70,15,14,89,18,11,34,20,17,87,27,39,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,49,6,6,91,9,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,10,5,2,17,17,0,1,0,0,0,1,0,4,1,1,70131,1959,7,1,0,1,1,1,1,1,0,2,86.5,91.8,1.093409263458652,-0.6897928796683948,-0.42163990332030593,64,7,60157,40.9,4136,25749
97,66,80,83,1,1,10,9,7,22,19,18,7,8,6,8,7,9,90,3,1,32,10,10,73,69,35,48,25,37,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,71,47,42,55,21,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,17,3,1,7,0,1,0,0,0,0,0,9,1,1,70301,1971,7,1,0,1,4,1,1,1,0,1,81.5,33,-0.8350913324495561,-0.09766249785872118,-0.7222379217138639,52,7,61296,36.5,5897,47429
100,60,70,50,1,1,10,10,10,100,10,13,4,8,9,100,6,6,8,7,6,100,3,6,5,4,4,94,4,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,100,7,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,17,12,17,17,17,1,0,0,0,0,0,0,3,1,1,70130,1958,7,1,0,1,1,1,1,1,0,0,70,98.8,1.4925795452418225,-0.9806499450387453,-1.1950976662469497,65,7,78674,38.3,3217,13202
30,25,25,0,1,1,75,50,50,75,0,0,10,0,0,0,0,0,100,25,25,100,0,0,100,75,0,100,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15,2,0,0,5,1,0,0,0,0,0,0,1,1,1,70116,1948,7,1,0,1,4,1,1,1,0,0,20,55,0.17648779692660388,-0.9440013420761952,-1.216901274063986,75,7,43226,44.3,2388,10482
74,30,70,29,0,0,1,1,2,3,1,4,1,1,1,1,1,1,41,86,1,1,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,87,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13,13,11,14,14,0,0,0,1,0,0,0,1,0,2,20017,1985,7,5,0,1,1,2,0,1,0,1,50.75,1.6,-1.8047982078434257,-0.7168767202237085,-0.7012418602164976,38,7,97507,36.2,3561,20643
80,50,90,3,1,1,1,1,1,100,100,100,1,1,1,100,100,100,1,1,1,100,100,100,1,1,1,100,100,100,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,100,100,100,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,17,1,17,14,15,0,0,1,0,0,0,0,9,1,2,70005,1951,7,1,0,1,1,2,1,1,0,1,55.75,100,0.531659233158401,1.939259022498482,1.2580036841169735,72,7,82890,45.4,5399,23555
97,78,94,82,1,1,5,5,8,7,4,2,1,4,1,6,7,4,5,3,0,4,7,3,6,4,2,7,2,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,8,1,4,1,1,0,0,0,0,0,0,6,1,1,77019,1963,7,3,0,2,4,1,0,0,0,0,87.75,5.4,-1.710467493251899,-0.7056394276273955,-0.5926548611572534,60,7,118172,35.6,6937,22839
85,61,80,11,1,0,45,46,44,64,51,49,5,5,5,3,4,7,0,0,0,17,0,0,51,55,51,69,51,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,4,17,17,10,0,1,0,1,0,0,0,2,1,1,39157,1969,7,1,1,1,1,1,1,1,1,2,59.25,31,-0.8112714295887441,-0.32465156438544124,-0.49795825131587906,54,7,66513,35.4,5302,24624
100,71,50,72,1,1,2,2,1,70,70,50,2,1,1,71,61,50,1,1,2,80,70,50,2,1,1,70,70,50,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,1,82,71,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,7,1,5,12,4,0,0,1,0,0,0,0,9,1,1,70002,1959,7,1,1,1,1,1,1,1,1,1,73.25,74.6,0.09599555458287432,0.17366005613444316,0.939964051959442,64,7,66152,38.6,4681,19195
94,94,91,93,1,1,93,92,90,95,90,72,92,87,93,95,97,73,84,87,80,84,89,90,89,83,87,87,83,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,88,86,88,98,90,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,17,17,17,17,1,0,0,0,0,0,0,0,0,1,71446,1959,7,1,0,1,1,1,1,1,0,0,93,91.8,0.3841214418252898,1.279069001135889,1.20529611752522,64,7,55243,37.3,2230,22152
100,100,100,100,1,1,100,65,41,100,74,52,85,11,15,10,10,10,100,54,27,100,73,49,100,61,32,100,70,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,70,34,100,61,43,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9,9,16,17,17,0,1,1,1,0,0,0,4,1,1,37221,1951,7,1,0,1,4,1,1,1,0,3,100,82,0.653901575045496,0.35782458089180014,0.0975990844199096,72,7,96623,40,10530,43400
95,95,90,80,1,1,90,90,70,95,70,80,10,10,10,90,20,40,95,95,10,95,20,60,30,30,30,90,70,70,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,90,10,90,50,70,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15,9,17,15,17,0,1,1,0,0,0,0,0,1,1,19053,1977,7,1,0,2,1,1,1,0,0,2,90,92,0.8065651719460337,1.268841802582112,-0.6250033092162129,46,7,97377,44.6,4562,28245
100,100,100,100,1,1,90,2,3,30,30,30,80,2,1,40,20,10,95,1,1,50,30,20,50,2,0,50,30,30,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,80,0,0,70,50,70,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,17,1,6,4,1,0,0,0,0,0,0,8,1,1,70115,1967,7,1,1,1,2,1,1,1,1,0,100,48,-0.5283220365982868,0.0899509373994144,-0.25568340022660313,56,7,91672,39.6,7682,33069
99,72,100,82,1,1,75,61,33,71,70,70,42,44,42,41,40,40,71,62,30,42,41,42,67,58,32,51,52,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,61,53,34,53,52,52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15,5,5,12,9,0,1,0,0,0,0,0,0,0,2,19341,1975,7,1,0,1,1,2,1,1,0,1,88.25,51.6,-0.5460797692429827,0.6801433669498209,0.17633632548881656,48,7,120694,38.3,5957,20545
80,92,100,68,1,1,74,8,10,64,7,8,10,6,6,91,5,6,75,3,7,88,7,6,30,5,5,29,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,72,9,5,89,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,8,1,1,14,15,1,0,0,0,0,0,0,9,1,1,70124,1955,7,1,0,1,1,1,1,1,0,0,85,72.2,0.5385758906334038,-1.024548527135501,-0.9260914296863388,68,7,113525,38.7,5294,20212
80,19,18,10,1,1,1,1,0,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,50,49,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,0,0,2,8,0,0,0,1,0,0,0,5,1,1,60136,1972,7,3,0,1,1,1,0,1,0,1,31.75,20.2,-1.1513300914172728,-0.4264881096332068,-0.7261046012550478,51,7,121733,35.5,1899,8481
100,100,100,100,1,1,11,11,11,100,9,8,9,11,10,100,10,10,99,96,98,100,13,10,89,51,51,100,49,51,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,100,11,11,100,31,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17,17,17,17,17,0,0,0,0,0,1,0,0,0,1,78411,1958,7,1,0,1,4,1,1,1,0,1,100,100,1.395497249249985,-0.5295286945273451,-0.8023337410122142,65,7,58667,38.9,2060,23492
91,60,61,60,0,1,18,22,21,92,99,59,19,18,18,72,98,11,8,8,10,90,99,14,8,14,10,94,99,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,5,79,98,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,16,12,2,17,16,1,0,0,0,0,0,0,8,1,1,70130,1954,7,1,0,1,2,1,1,1,0,0,68,85.4,0.5114909189753383,-1.7264806446804046,2.758960064775826,69,7,78674,38.3,3217,13202
82,59,71,77,0,0,75,74,56,54,55,54,7,9,9,8,8,7,72,72,48,17,18,20,49,49,49,50,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,66,64,63,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12,9,12,3,10,0,1,1,0,0,0,0,0,0,1,30720,1969,7,1,0,1,1,1,1,1,0,2,72.25,38.6,-0.8038127356638304,0.4801409214881039,-0.22233696201953287,54,7,64034,37.5,3007,26530
100,95,100,87,1,1,75,63,65,81,55,50,20,61,58,71,20,6,59,69,67,68,17,7,75,77,72,71,18,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39,35,35,40,36,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,2,17,5,3,0,0,1,1,0,0,0,5,1,1,39507,1992,7,1,1,1,1,1,1,1,1,2,95.5,66.2,0.18859268855566583,-0.46780500377703954,-0.2668138247970686,31,7,52158,37.6,1972,18151
100,100,100,100,1,0,10,10,10,10,10,11,10,10,10,10,10,10,8,7,5,5,5,5,7,6,7,5,7,7,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,6,5,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,14,17,17,17,0,1,0,1,0,0,0,0,0,1,32726,1970,7,3,0,1,1,1,0,1,0,2,100,7,-1.6896902258671649,-0.5383751986925007,-0.5838110279532214,53,7,57583,38.5,2227,23661
90,34,78,69,1,1,100,100,100,100,2,1,100,100,100,100,2,2,100,100,100,100,2,2,100,100,100,100,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,72,71,72,72,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,17,17,17,17,0,1,1,0,0,0,0,4,0,1,70507,1978,7,1,1,1,1,1,1,1,1,2,67.75,94.4,1.39272804266727,-1.2549985754452648,-1.2077691522792933,45,7,64383,36.8,2708,18777
100,93,92,90,0,1,90,85,51,92,61,61,51,41,35,94,6,6,95,90,45,95,6,6,92,91,60,95,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,91,91,3,94,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,14,15,15,16,0,1,1,0,0,0,0,4,0,1,39211,1968,7,3,1,1,2,1,0,1,1,2,93.75,94,1.2848413648881185,-0.6986875258132007,-0.9285855297847222,55,7,62908,33.8,4253,23160
91,86,99,91,1,1,1,1,1,9,9,42,0,0,0,0,0,0,81,81,54,59,5,27,41,67,8,2,1,24,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,60,73,5,30,1,50,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,2,17,11,4,0,1,1,1,1,1,0,0,0,1,75039,1982,7,3,0,4,1,1,0,1,0,5,91.75,20,-1.28333063070982,0.594727298228471,-1.4043365508217092,41,7,100474,32.7,7041,21795
100,100,100,100,1,0,100,25,15,0,0,0,100,25,15,6,6,6,100,25,15,6,5,7,100,25,15,7,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,25,15,7,5,4,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,8,17,10,17,0,1,1,1,0,0,0,0,0,1,91773,1970,7,3,0,1,1,1,0,1,0,3,100,5.2,-1.7301293818155747,-0.6354963033287988,-0.6128090713836932,53,7,101466,42.7,5653,34066
90,70,90,0,1,1,80,80,50,90,75,50,30,30,0,100,60,0,90,80,0,91,90,10,85,85,50,90,90,70,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,70,70,32,100,70,30,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,12,9,1,0,0,0,0,0,0,8,1,1,70128,1966,7,1,1,1,2,1,1,1,1,0,62.5,94.2,0.8713910384717553,-0.9528166483635432,1.5244156609314372,57,7,47937,38,2682,22538
100,90,90,90,1,1,2,2,2,94,2,95,2,2,1,90,2,90,1,2,3,90,3,90,1,2,2,90,1,90,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,2,1,1,90,2,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17,9,9,17,17,0,1,0,0,0,0,0,9,1,1,39520,1966,7,1,0,1,1,1,1,1,0,1,92.5,90.8,0.8073375605639692,3.1853225441597797,-2.9821823576681936,57,7,56147,47.8,1775,15281
83,73,100,53,1,1,75,69,52,71,18,13,72,41,50,89,18,25,84,76,48,72,40,81,28,91,6,78,16,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,68,14,14,5,71,5,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14,3,0,2,2,1,0,0,0,0,0,0,0,0,1,70592,1986,7,1,3,1,1,1,1,1,3,0,77.25,63,-0.106767165909814,-0.2932726791513258,2.3960026203478924e-4,37,7,98110,33.6,5098,29682
91,82,90,90,1,1,31,20,1,99,6,1,10,1,2,99,26,1,33,1,0,100,8,0,12,2,2,100,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,70,10,0,100,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,17,8,7,8,7,0,1,0,0,0,0,0,8,1,1,70005,1968,7,1,0,1,1,1,1,1,0,1,88.25,99.6,1.5384959570943992,-1.4245660319425972,-0.905841175772435,55,7,82890,45.4,5399,23555
85,91,75,37,1,1,5,6,5,49,65,57,1,2,2,22,6,1,5,6,3,30,5,7,4,4,4,72,33,33,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,5,6,66,64,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,17,17,3,0,0,1,1,0,0,0,0,0,1,11217,1993,7,5,0,2,4,1,0,0,0,2,72,47.8,-0.448282044722494,0.17619771936554185,-0.30565269943296913,30,7,152735,35.8,12276,43045
100,90,100,100,1,1,85,85,86,91,82,84,62,62,7,8,7,7,100,93,81,99,7,12,99,98,95,100,94,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94,47,44,97,13,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,17,17,17,17,0,1,0,0,0,0,0,3,0,2,36502,1965,7,1,0,1,1,2,1,1,0,1,97.5,79,0.7691951266902537,0.4583905502556977,-0.695987781268521,58,7,35808,41.1,682,16132
90,90,90,90,1,1,70,50,50,80,70,70,10,10,10,50,30,30,50,50,30,50,40,40,70,50,50,70,70,70,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,50,50,50,50,50,50,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,5,7,12,0,0,1,0,0,0,0,0,0,2,63124,1975,7,1,0,1,1,2,1,1,0,1,90,60,-0.2356343703852933,0.7173124598605078,0.08739738490041124,48,7,177326,49.7,2885,10997
87,87,89,50,0,1,5,5,4,43,23,4,1,0,2,49,7,10,5,5,4,91,9,2,0,2,3,61,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,3,47,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,9,1,2,4,0,1,0,0,0,1,0,3,0,1,70433,1961,7,3,5,1,1,1,0,1,5,2,78.25,58.2,0.07851053187697911,-0.8391889468058783,-0.8253925571144146,62,7,76753,40.5,8305,40598
